,COD_PERIODO,COD_PAIS,TARGET,ALCANCE,ESTRUCTURA_VENTA,COD_SUBESTRATEGIA,DES_SUBESTRATEGIA,COD_CUC,COD_UNIDAD_NEGOCIO,DES_UNIDAD_NEGOCIO,COD_MARCA,DES_MARCA,DES_CLASE,COD_CATEGORIA,DES_CATEGORIA,COD_TIPOSOLO,DES_TIPOSOLO,ES_EMPAQUE,ES_MUESTRA,DES_CUC,PRECIO_NORMAL,PRECIO_OFERTA,FACTOR_REPETICION,REAL_VENTA_NETA_MONEDA_LOCAL,OFFER_UNIT_DSCT,OFFER_DSCT,PUP,DESLINEA,DESSUBCATEGORIA,DESESTATUS,ANIOCAMPANAINTRO
24380,202313,PE,CONSULTORA,MASIVO,2622_3180_16609_16609,1,INDIVIDUAL,200109500,10,COSMETICOS,A,LBEL,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,LB SPA COLL NECT CR CORP 200ML,66.0,28.9,1.0,416.33,0.562121,0.562121,0.000127,SPA COLLECTION,CUERPO,ACTIVO,202313.0
24381,202308,PE,CONSULTORA,MASIVO,4236_5023_4965_4965,999,VOLUMEN,200050979,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB MITHYKA 50ML,165.0,45.22,1.0,1111.28,0.725939,0.72596,0.000212,MITHYKA,DAMAS,Inactivo,
24383,202302,PE,CONSULTORA,MASIVO,2655_3123_367866_367866,2,SET,200094945,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,37,LIMPIADORA-DEMAQUILLADORA,0,0,LB BIO RESIST LIMPIADORA 100ML,76.0,24.97,1.0,2264.12,0.671447,0.671491,0.000804,BIO RESIST,PARA ROSTRO,LIQUIDACIÓN,202109.0
24384,202314,PE,CONSULTORA,MASIVO,2731_3196_20636_20636,2,SET,200105335,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,287,COLONIA MASCULINA,0,0,LB LIVE POLO PARFUM 100 ML,168.0,51.17,1.0,7284.53,0.695417,0.695427,0.001241,LIVE POLO,MASCULINO,ACTIVO,202115.0
24386,202208,PE,CONSULTORA,MASIVO,2658_2799_303688_303688,3,SET,200053740,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,999,VARIOS,0,0,LB KIT DE CEJAS Y OJOS 4.4G,95.0,39.71,1.0,773.96,0.582,0.778,0.000173,L'BEL,PARA OJOS,INACTIVO,201401.0
24387,202404,PE,CONSULTORA,MASIVO,884_959_55884_55884,2,SET,P0261052003,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,27,LAPIZ LABIAL,0,0,LB LABIAL INFINI ABSOLU 7G,66.0,19.9,1.0,0.0,0.698485,0.721186,0.0,L'BEL,PARA LABIOS,A DESCONTINUAR CONGELADO,202312.0
24403,202218,PE,CONSULTORA,MASIVO,1307_1520_355845_355845,2,SET,P0602155136,50,APOYO,A,LBEL,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,33,BOLSA,1,0,,3.0,0.0,1.0,0.0,1.0,0.713245,0.001075,,,,
24404,202209,PE,CONSULTORA,MASIVO,3539_3655_309300_309300,1,INDIVIDUAL,200037781,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB SATIN ROUGE 50ML,182.0,59.9,1.0,1827.37,0.670879,0.627179,0.000283,IRRESISTIBLE,DAMAS,Inactivo,
24406,202307,PE,CONSULTORA,MASIVO,4167_4932_394876_394876,999,VOLUMEN,210066158,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,232,AEROSOL,0,0,LB DRY EFFECT DESO SPRAY 125ML,38.0,14.9,4.0,1767.85,0.607895,0.607895,0.001014,DRY EFFECT 48,DESODORANTES,INACTIVO,202012.0
24407,202309,PE,CONSULTORA,MASIVO,1061_1120_401597_401597,2,SET,P0602155160,50,APOYO,A,LBEL,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,33,BOLSA,1,0,,3.0,0.0,1.0,0.0,1.0,0.741626,0.009283,,,,
24408,202309,PE,CONSULTORA,MASIVO,3278_3985_405087_405087,999,VOLUMEN,200099198,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB BLEU SUPREME 90ML,168.0,50.3,3.0,383.64,0.700595,0.700595,6.9e-05,BLEU SUPREME,CABALLEROS,ANTES DE APARECER (NUEVO),202301.0
24411,202211,PE,CONSULTORA,MASIVO,3013_3131_318830_318830,3,SET,200104411,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,13,COLONIA DE BAÑO,0,0,LB SPA NECTARINE COL 100ML,90.0,34.9,1.0,887.4,0.612222,0.693587,0.000227,SPA COLLECTION NECTARINE,FAMILIAR BAÑO,A DESCONTINUAR CONGELADO,202110.0
24413,202213,PE,CONSULTORA,MASIVO,3537_3658_330459_330459,1,INDIVIDUAL,200105335,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,287,COLONIA MASCULINA,0,0,LB LIVE POLO PARFUM 100 ML,150.0,69.9,1.0,296.2,0.534,0.549758,3.7e-05,LIVE POLO,MASCULINO,ACTIVO,202115.0
24421,202303,PE,CONSULTORA,MASIVO,3045_3539_372482_372482,3,SET,200050957,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,LB REVE SENSUELLE 50ML,196.0,51.9,1.0,1671.24,0.735204,0.648327,0.000282,REVE SENSUELLE,DAMAS,ACTIVO,201513.0
24424,202317,PE,CONSULTORA,MASIVO,2659_2886_32496_32496,2,SET,P0602155125,50,APOYO,A,LBEL,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,28,CAJA,1,0,,5.0,1.33,1.0,143.5,0.734,0.732172,0.00087,,,,
24428,202206,PE,CONSULTORA,MASIVO,2438_2574_294246_294246,3,SET,200059602,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,LB CONCENTRE ROSTRO 50G,290.0,0.0,1.0,0.0,1.0,0.733755,7.7e-05,CONCENTRE TOTAL,PARA ROSTRO,A DESCONTINUAR CONGELADO,202305.0
24432,202316,PE,CONSULTORA,MASIVO,1283_1428_26752_26752,999,VOLUMEN,P0280084002,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,86,DELINEADOR OJOS,0,0,LB DELIN LINER ILIMITE 2.5ML,66.0,29.9,1.0,2584.68,0.54697,0.54697,0.000721,L'BEL,PARA OJOS,INACTIVO,201810.0
24437,202205,PE,CONSULTORA,MASIVO,2753_2909_289638_289638,1,INDIVIDUAL,200108169,10,COSMETICOS,A,LBEL,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,LB SPA COLL CR MAN TE VERD 75G,46.0,12.9,1.0,153.02,0.719565,0.718545,0.00011,SPA COLLECTION,MANOS,LIQUIDACIÓN,202217.0
24440,202304,PE,CONSULTORA,MASIVO,1098_1223_374979_374979,999,VOLUMEN,200110088,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB EXPERTÉ SH LISO 300 ML,46.0,19.9,1.0,1281.36,0.567391,0.567391,0.000568,EXPERTÉ,SHAMPOO,ACTIVO,202302.0
24441,202303,PE,CONSULTORA,MASIVO,1165_1215_370004_370004,2,SET,200053740,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,999,VARIOS,0,0,LB KIT DE CEJAS Y OJOS 4.4G,96.0,36.0,1.0,10129.32,0.625,0.660897,0.002463,L'BEL,PARA OJOS,INACTIVO,201401.0
24448,202209,PE,CONSULTORA,MASIVO,3240_3356_308935_308935,1,INDIVIDUAL,200106349,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,LB MAGNOL AMELIE PERF 45ML,156.0,39.9,1.0,1893.4,0.744231,0.744231,0.00044,MAGNOLIA DAMELIE,DAMAS,A DESCONTINUAR CONGELADO,202207.0
24461,202304,PE,CONSULTORA,MASIVO,1044_1111_374835_374835,2,SET,200050984,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,LB MITHYKA MINI 10ML,50.0,16.41,1.0,9681.21,0.6718,0.714141,0.0052,MITHYKA,DAMAS,Inactivo,
24464,202308,PE,CONSULTORA,MASIVO,4197_4818_4760_4760,999,VOLUMEN,200082480,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,287,COLONIA MASCULINA,0,0,LB BLEU INTENSE NIGHT 100ML,158.0,46.9,1.0,158.99,0.703165,0.703165,2.9e-05,BLEU INTENSE NIGHT,CABALLEROS,INACTIVO,201504.0
24472,202309,PE,CONSULTORA,MASIVO,2387_2945_403879_403879,1,INDIVIDUAL,P0285050000,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,74,CUIDADO SOLAR,0,0,LB DEFENSE TOTAL COMPACTO 9.5G,118.0,50.7,1.0,85.93,0.570339,0.570339,1.5e-05,DEFENSE TOTAL,PARA ROSTRO,LIQUIDACIÓN,201713.0
24476,202313,PE,CONSULTORA,MASIVO,1084_1174_14591_14591,999,VOLUMEN,200050979,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB MITHYKA 50ML,168.0,37.5,8.0,79604.55,0.776786,0.845,0.018475,MITHYKA,DAMAS,Inactivo,
24477,202403,PE,CONSULTORA,MASIVO,1120_1188_46003_46003,1,INDIVIDUAL,P0602155150,50,APOYO,A,LBEL,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,33,BOLSA,1,0,,2.5,2.5,1.0,175.92,0.0,0.0,0.000965,,,,
24481,202216,PE,CONSULTORA,MASIVO,1189_1321_344329_344329,999,VOLUMEN,200094901,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,25,MASCARA,0,0,LB MASCARA HYPERVOLUME 9G,67.0,32.56,2.0,8168.11,0.51403,0.775256,0.002155,L'BEL,PARA OJOS,A DESCONTINUAR CONGELADO,201905.0
24484,202309,PE,CONSULTORA,MASIVO,1059_1118_401595_401595,2,SET,200090121,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB LIVE INTENSE MINI 10ML,68.0,24.46,1.0,1762.05,0.640294,0.64477,0.00065,LIVE ADVENTURE,CABALLEROS,ACTIVO,202114.0
24488,202304,PE,CONSULTORA,MASIVO,1076_1154_374888_374888,999,VOLUMEN,200109472,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,LB CONCE TO CR NUT PM 50+ 50G,190.0,66.63,3.0,8074.81,0.649316,0.649316,0.001068,CONCENTRE TOTAL,PARA ROSTRO,ANTES DE APARECER (NUEVO),202512.0
24492,202306,PE,CONSULTORA,MASIVO,1209_1636_385218_385218,2,SET,210097030,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB BOTAN JAB BARRA 3UN,21.0,10.97,1.0,16283.24,0.477619,0.621839,0.012915,BOTANOLOGY,JABONES,ACTIVO,202015.0
24498,202208,PE,CONSULTORA,MASIVO,1167_1239_301884_301884,2,SET,200099538,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,LB CHIC 50ML,200.0,66.9,1.0,9127.13,0.6655,0.67093,0.00121,CHIC,DAMAS,ACTIVO,202103.0
24500,202316,PE,CONSULTORA,MASIVO,1283_1431_26755_26755,999,VOLUMEN,200110665,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,25,MASCARA,0,0,LB PL MASC AIR VOLUME NOIR 9G,72.0,20.95,2.0,3977.12,0.709028,0.709028,0.001583,L'BEL,PARA OJOS,A DESCONTINUAR CONGELADO,202304.0
24501,202303,PE,CONSULTORA,MASIVO,3045_3539_372481_372481,3,SET,200104065,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,40,HUMECTANTES,0,0,LB NOCTURNE MIST NIGHT 50 ML,86.0,28.0,1.0,4864.65,0.674419,0.648327,0.001521,NOCTURNE,PARA ROSTRO,A DESCONTINUAR BAJO ANALI,202205.0
24502,202307,PE,CONSULTORA,MASIVO,4141_4763_394707_394707,999,VOLUMEN,200098633,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB ROSE D'AMELIE 45ML,160.0,47.9,3.0,243.56,0.700625,0.700625,4.3e-05,ROSE D'AMELIE,DAMAS,A DESCONTINUAR BAJO ANALI,202016.0
24503,202214,PE,CONSULTORA,MASIVO,1127_1200_333353_333353,2,SET,200050979,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB MITHYKA 50ML,162.0,33.74,1.0,23958.51,0.791728,0.77786,0.00636,MITHYKA,DAMAS,Inactivo,
24504,202311,PE,CONSULTORA,MASIVO,1009_1207_6321_6321,2,SET,200050979,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB MITHYKA 50ML,168.0,60.44,1.0,12856.22,0.640238,0.640254,0.001811,MITHYKA,DAMAS,Inactivo,
24506,202303,PE,CONSULTORA,MASIVO,2864_3358_372225_372225,2,SET,200058729,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,74,CUIDADO SOLAR,0,0,LB DEFENSE TOTAL SCOLOR 30ML,96.0,24.9,1.0,29698.28,0.740625,0.801987,0.011216,DEFENSE TOTAL,PARA ROSTRO,Inactivo,
24507,202303,PE,CONSULTORA,MASIVO,3573_4081_373125_373125,999,VOLUMEN,210066158,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,232,AEROSOL,0,0,LB DRY EFFECT DESO SPRAY 125ML,38.0,14.38,5.0,60.93,0.621579,0.621579,3.7e-05,DRY EFFECT 48,DESODORANTES,INACTIVO,202012.0
24517,202215,PE,CONSULTORA,MASIVO,3129_3240_340396_340396,1,INDIVIDUAL,200102421,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,LB MON LBEL RUBI PARFUM 40ML,200.0,59.9,1.0,13045.45,0.7005,0.7005,0.001876,MON L'BEL RUBI,FEMENINO,ANTES DE APARECER (NUEVO),202510.0
24520,202308,PE,CONSULTORA,MASIVO,3642_3799_3650_3650,2,SET,P0261052003,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,27,LAPIZ LABIAL,0,0,LB LABIAL INFINI ABSOLU 7G,64.0,19.1,1.0,32.38,0.701563,0.701732,1.5e-05,L'BEL,PARA LABIOS,A DESCONTINUAR CONGELADO,202312.0
24534,202307,PE,CONSULTORA,MASIVO,1374_1495_391342_391342,999,VOLUMEN,200109538,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,LB MITHYKA LUMIERE PARF 50ML,167.0,71.9,1.0,2437.2,0.569461,0.569461,0.00029,MITHYKA LUMIERE,DAMAS,ACTIVO,202214.0
24535,202218,PE,CONSULTORA,MASIVO,1352_1620_355969_355969,999,VOLUMEN,P0280083000,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,27,LAPIZ LABIAL,0,0,LB LABIAL ROUGE L'INTEN LIQ 7G,54.0,23.9,1.0,12231.0,0.557407,0.557407,0.004613,EFFET PARFAIT,PARA LABIOS,INACTIVO,202112.0
24552,202312,PE,CONSULTORA,MASIVO,1112_1155_10223_10223,2,SET,200111319,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,LB FLEUR PARFUM 50 ML,168.0,50.14,1.0,175866.18,0.701548,0.701572,0.031873,FLEUR,DAMAS,ACTIVO,202312.0
24553,202307,PE,CONSULTORA,MASIVO,4128_4614_394558_394558,999,VOLUMEN,200050957,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,LB REVE SENSUELLE 50ML,196.0,78.5,1.0,199.59,0.59949,0.59949,2.2e-05,REVE SENSUELLE,DAMAS,ACTIVO,201513.0
24563,202216,PE,CONSULTORA,MASIVO,1183_1303_344300_344300,999,VOLUMEN,200105335,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,287,COLONIA MASCULINA,0,0,LB LIVE POLO PARFUM 100 ML,150.0,40.86,1.0,3047.41,0.7276,0.741377,0.000641,LIVE POLO,MASCULINO,ACTIVO,202115.0
24567,202314,PE,CONSULTORA,MASIVO,1337_1539_18791_18791,2,SET,P0486059000,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,14,CORRECTORES,0,0,LB CONCE TO CORREC LIQ DUO  5G,64.0,19.73,1.0,2574.88,0.691719,0.691667,0.001137,CONCENTRE TOTAL,PARA ROSTRO,ANTES DE APARECER (NUEVO),202511.0
24569,202318,PE,CONSULTORA,MASIVO,2731_2921_36673_36673,1,INDIVIDUAL,200113540,10,COSMETICOS,A,LBEL,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,45,BRONCEADORES-BLOQUEADORES,0,0,LB DEFENSE ROS&CUE FPS100 70ML,118.0,34.9,1.0,14345.48,0.704237,0.69115,0.003508,DEFENSE TOTAL,CUERPO,ANTES DE APARECER (NUEVO),201401.0
24570,202311,PE,CONSULTORA,MASIVO,2613_3155_8268_8268,2,SET,210102442,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,232,AEROSOL,0,0,LB HOMME DESO SPRAY 125ML,44.0,20.0,1.0,7729.2,0.545455,0.717453,0.00329,L'BEL HOMME,DESODORANTES,A DESCONTINUAR BAJO ANALI,202303.0
24576,202215,PE,CONSULTORA,MASIVO,3455_3566_340918_340918,1,INDIVIDUAL,P0279074000,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,27,LAPIZ LABIAL,0,0,LB LABIAL INFINI 2G,58.0,24.9,1.0,2700.8,0.57069,0.57069,0.000934,INFINI,PARA LABIOS,ACTIVO,202102.0
24580,202313,PE,CONSULTORA,MASIVO,2623_3181_16611_16611,3,SET,200104714,10,COSMETICOS,A,LBEL,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,LB SPA COLL CR MAN DURAZNO 75G,64.0,10.0,1.0,194.81,0.84375,0.754615,0.000186,SPA COLLECTION,MANOS,LIQUIDACIÓN,202110.0
24600,202215,PE,CONSULTORA,MASIVO,1185_1221_338625_338625,2,SET,200109489,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,LB CONCE TO CR NUT AM 50G,185.0,54.95,1.0,7870.33,0.702973,0.702973,0.001241,CONCENTRE TOTAL,PARA ROSTRO,A DESCONTINUAR BAJO ANALI,202216.0
24602,202308,PE,CONSULTORA,MASIVO,1429_1521_1372_1372,999,VOLUMEN,200109875,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,LB SATIN NUDE PERF 50ML,190.0,81.9,1.0,1874.06,0.568947,0.568947,0.000197,SATIN NUDE,DAMAS,ACTIVO,202307.0
24614,202218,PE,CONSULTORA,MASIVO,3793_4085_358746_358746,991,INDIVIDUAL,P0261052003,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,27,LAPIZ LABIAL,0,0,LB LABIAL INFINI ABSOLU 7G,62.0,17.9,1.0,13137.22,0.71129,0.71129,0.006291,L'BEL,PARA LABIOS,A DESCONTINUAR CONGELADO,202312.0
24616,202403,PE,CONSULTORA,MASIVO,3326_3557_48641_48641,3,SET,200105335,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,287,COLONIA MASCULINA,0,0,LB LIVE POLO PARFUM 100 ML,166.0,59.9,1.0,304.57,0.639157,0.684888,7e-05,LIVE POLO,MASCULINO,ACTIVO,202115.0
24621,202310,PE,CONSULTORA,MASIVO,1101_1206_406613_406613,999,VOLUMEN,200104065,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,40,HUMECTANTES,0,0,LB NOCTURNE MIST NIGHT 50 ML,98.0,39.9,1.0,3211.96,0.592857,0.592857,0.000718,NOCTURNE,PARA ROSTRO,A DESCONTINUAR BAJO ANALI,202205.0
24625,202314,PE,CONSULTORA,MASIVO,1376_1578_18857_18857,999,VOLUMEN,200109796,10,COSMETICOS,A,LBEL,FRAGANCIAS,12,MUESTRAS COSMETICOS,11,PARFUM,0,0,LB SATIN NUDE PROBADOR 2 ML,1.9,1.5,1.0,8.89,0.210526,0.210526,5.2e-05,SATIN NUDE,FRAGANCIAS,ACTIVO,202307.0
24636,202308,PE,CONSULTORA,MASIVO,1418_1486_1337_1337,999,VOLUMEN,200107822,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,93,ADULTOS-NIÑOS(AS)-BEBES,0,0,LB EXPERTÉ AC DAÑOS 200 ML,46.0,17.95,2.0,3011.58,0.609783,0.609783,0.001447,EXPERTÉ,ACONDICIONADORES,ACTIVO,202302.0
24640,202312,PE,CONSULTORA,MASIVO,1141_1186_10257_10257,999,VOLUMEN,200089619,10,COSMETICOS,A,LBEL,FRAGANCIAS,12,MUESTRAS COSMETICOS,1,COLONIA Y O EAU DE TOILETE,0,0,MITHYKA PROB 2ML,1.9,1.25,10.0,6.36,0.342105,0.342105,4.3e-05,MITHYKA,FRAGANCIAS,ACTIVO,201707.0
24650,202306,PE,CONSULTORA,MASIVO,3373_4287_388307_388307,2,SET,200072404,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,LB DRY EFFECT DESO ROLL 50ML,26.0,9.0,1.0,4165.68,0.653846,0.690541,0.004027,DRY EFFECT 48,DESODORANTES,INACTIVO,201818.0
24654,202313,PE,CONSULTORA,MASIVO,1093_1195_14614_14614,999,VOLUMEN,200051086,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,503,DEMAQUILLADORES,0,0,LB ESSENTIAL DEMAQ 125ML,78.0,31.9,1.0,4919.46,0.591026,0.591026,0.001356,ESSENTIAL,PARA ROSTRO,Inactivo,
24655,202307,PE,CONSULTORA,MASIVO,3502_3663_393514_393514,2,SET,P0280083000,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,27,LAPIZ LABIAL,0,0,LB LABIAL ROUGE L'INTEN LIQ 7G,56.0,16.6,1.0,478.38,0.703571,0.703659,0.000246,EFFET PARFAIT,PARA LABIOS,INACTIVO,202112.0
24657,202208,PE,CONSULTORA,MASIVO,1203_1286_301965_301965,999,VOLUMEN,200082974,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB DEVOS MAG SEDUCTION 100ML,188.0,58.3,3.0,6966.58,0.689894,0.688568,0.001059,DEVOS MAGNETIC SEDUCTION,CABALLEROS,ACTIVO,201614.0
24660,202218,PE,CONSULTORA,MASIVO,1286_1499_355824_355824,2,SET,P0602155136,50,APOYO,A,LBEL,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,33,BOLSA,1,0,,3.0,0.0,1.0,0.0,1.0,0.638462,0.002179,,,,
24671,202206,PE,CONSULTORA,MASIVO,1281_1352_292746_292746,991,INDIVIDUAL,200051475,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,13,COLONIA DE BAÑO,0,0,LB BRISES DE VIE AQUA 100ML,127.0,52.9,1.0,33667.33,0.583465,0.749289,0.005802,BRISES DE VIE AQUA,FAMILIAR BAÑO,INACTIVO,201401.0
24673,202205,PE,CONSULTORA,MASIVO,1258_1394_287944_287944,999,VOLUMEN,200082170,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,LB NOCTURNE 30ML,135.0,54.9,1.0,60209.19,0.593333,0.815152,0.010136,NOCTURNE,PARA ROSTRO,ACTIVO,202016.0
24678,202307,PE,CONSULTORA,MASIVO,3599_3760_393611_393611,1,INDIVIDUAL,200107828,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB EXPERTÉ SH DAÑOS 300 ML,58.0,23.9,1.0,40.5,0.587931,0.583139,1.4e-05,EXPERTÉ,SHAMPOO,ACTIVO,202302.0
24680,202217,PE,CONSULTORA,MASIVO,1432_1528_350877_350877,999,VOLUMEN,200051249,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,287,COLONIA MASCULINA,0,0,LB BLEU INTENSE 100ML,160.0,47.96,1.0,5039.36,0.70025,0.700208,0.000904,BLEU INTENSE,CABALLEROS,ANTES DE APARECER (NUEVO),202316.0
24682,202313,PE,CONSULTORA,MASIVO,1065_1100_14510_14510,999,VOLUMEN,200089567,10,COSMETICOS,A,LBEL,FRAGANCIAS,12,MUESTRAS COSMETICOS,1,COLONIA Y O EAU DE TOILETE,0,0,BLEU INTENSE PROB 2ML,1.9,1.16,15.0,0.98,0.389474,0.389474,7e-06,BLEU INTENSE,FRAGANCIAS,ANTES DE APARECER (NUEVO),201401.0
24687,202317,PE,CONSULTORA,MASIVO,1356_1535_31109_31109,999,VOLUMEN,200109796,10,COSMETICOS,A,LBEL,FRAGANCIAS,12,MUESTRAS COSMETICOS,11,PARFUM,0,0,LB SATIN NUDE PROBADOR 2 ML,26.5,0.88,30.0,20.14,0.966792,0.960269,0.000233,SATIN NUDE,FRAGANCIAS,ACTIVO,202307.0
24693,202310,PE,CONSULTORA,MASIVO,1089_1156_406557_406557,999,VOLUMEN,200072404,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,LB DRY EFFECT DESO ROLL 50ML,30.0,7.38,5.0,11943.3,0.754,0.606803,0.013852,DRY EFFECT 48,DESODORANTES,INACTIVO,201818.0
24695,202308,PE,CONSULTORA,MASIVO,4158_4348_4290_4290,999,VOLUMEN,P0280084002,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,86,DELINEADOR OJOS,0,0,LB DELIN LINER ILIMITE 2.5ML,62.0,19.7,1.0,16.69,0.682258,0.682022,7e-06,L'BEL,PARA OJOS,INACTIVO,201810.0
24696,202308,PE,CONSULTORA,MASIVO,3665_3822_3743_3743,1,INDIVIDUAL,200107823,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB EXPERTÉ TRA NUTRICI 200ML,46.0,24.9,1.0,168.8,0.458696,0.458696,5.8e-05,EXPERTÉ,TRATAMIENTO CAPILAR,ACTIVO,202302.0
